,naam,definitie,uml-type,ggm-guid,ggm-source-guid,ggm-target-guid,toelichting,archimate-type,gemma-guid,gemma-source-guid,gemma-target-guid,datum-tijd-export
919,betreft,,Association,{096607E3-510B-4140-8B76-A4F249EF45D4},{3FB9B466-D147-42d7-99D1-2D14A007D16C},{2902E8D6-FF16-45d6-A0A4-47E2857D2D19},,,,,,25102023-07:53:00
920,gekwalificeerd,,Association,{82CD954D-A9E0-4405-BE91-C15C3F01E6D6},{EA7FE08E-34F7-45d2-BE2E-E4E3B8333BF3},{6CA060D0-C5AC-4b50-8B64-00DCAEA7EF48},,,,,,25102023-07:53:00
921,valt binnen,,Association,{FC1D9123-E562-4fe4-9DE1-20ABD602CF8F},{01D90490-C76A-444a-BFCE-355AFC5FB012},{6CA060D0-C5AC-4b50-8B64-00DCAEA7EF48},,,,,,25102023-07:53:00
922,voert werk uit conform,,Association,{BE21C646-CB3B-4d16-A3E0-F856269AE2A1},{EA7FE08E-34F7-45d2-BE2E-E4E3B8333BF3},{C5AA8835-219D-4bfa-85EF-8BA45F732BCD},,,,,,25102023-07:53:00
923,hoort bij,,Association,{5C741153-4EE0-491d-9927-7ECB0A8B4F39},{A91E9C27-C4FA-4e1b-A4FF-8AE74ED9B7EB},{C5AA8835-219D-4bfa-85EF-8BA45F732BCD},,,,,,25102023-07:53:00
924,gerealiseerd door,,Association,{C4F076A9-6FD3-4ea4-9AEA-AEEDF986D4D8},{A110896B-0CAD-46cf-9226-840DEE3328F0},{C5AA8835-219D-4bfa-85EF-8BA45F732BCD},,,,,,25102023-07:53:00
925,uitvoering van,,Association,{7DA9022C-442D-404a-8B8D-FE7B0AD9E2AF},{17FCEF39-AB9D-4516-9C60-1DDA61D87356},{C5AA8835-219D-4bfa-85EF-8BA45F732BCD},,,,,,25102023-07:53:00
926,heeft gekwalificeerd,,Association,{6BB295DA-4080-4b49-B3EF-07E52AE82C2A},{EA7FE08E-34F7-45d2-BE2E-E4E3B8333BF3},{17FCEF39-AB9D-4516-9C60-1DDA61D87356},,,,,,25102023-07:53:00
927,betreft,,Association,{B59891C6-BF26-4dd2-8455-7F84D5AB50E7},{3FB9B466-D147-42d7-99D1-2D14A007D16C},{BF21FFA3-3EA6-410a-BC65-7BE5547646B6},,,,,,25102023-07:53:00
928,heeft,,Association,{EA2C3BC9-E303-4c1f-BF27-F0CBF17570AA},{170AF8F5-8952-407a-91C4-EAF910DE3304},{6A4CF470-3B0E-4141-9DB6-C9E8A525CB49},,,,,,25102023-07:53:00
929,valt onder,,Association,{64ABE717-2D93-476f-8084-A98C90BCAAEC},{01D90490-C76A-444a-BFCE-355AFC5FB012},{6A4CF470-3B0E-4141-9DB6-C9E8A525CB49},,,,,,25102023-07:53:00
930,mondt uit,,Association,{27F22979-C7BD-47b1-B397-FB73EE85054D},{01D90490-C76A-444a-BFCE-355AFC5FB012},{3FB9B466-D147-42d7-99D1-2D14A007D16C},,,,,,25102023-07:53:00
931,mondt uit,,Association,{F4336DDB-05D3-439b-ACB5-62B9E010DA8A},{44EC6082-2682-43c7-A52E-0AD05B06A046},{3FB9B466-D147-42d7-99D1-2D14A007D16C},,,,,,25102023-07:53:00
932,heeft verzuim,,Association,{7702C4F6-A0C5-44d0-9857-96B1F62FD27F},{BBBB63AC-B546-409b-B6D4-53DB561253B7},{610B18E6-B675-4cc0-A883-BAB9D384C668},,,,,,25102023-07:53:00
933,heeft verlof,,Association,{A4816678-4407-46e7-B5EC-2FEAB323A83A},{BBBB63AC-B546-409b-B6D4-53DB561253B7},{D04135BF-C2F0-46dd-B332-F1BE36C358EF},,,,,,25102023-07:53:00
934,solliciteert,,Association,{D49B7ECE-0089-4d69-970C-8AB585251F66},{BBBB63AC-B546-409b-B6D4-53DB561253B7},{3BD1368C-23F1-4f42-99DB-C81581A646A0},,,,,,25102023-07:53:00
935,in kader van,,Association,{34310019-D4F3-4952-97C7-EE9936584868},{1D4DA0E6-DA20-4ff7-A415-B937712C6F6D},{3BD1368C-23F1-4f42-99DB-C81581A646A0},,,,,,25102023-07:53:00
936,solliciteert op functie,,Association,{7ED83E72-5019-47f5-84BF-5A3DC813EF67},{131BDD67-2A31-43c5-9125-F12DE2D98D2D},{3BD1368C-23F1-4f42-99DB-C81581A646A0},,,,,,25102023-07:53:00
937,is partner van,,Association,{04C60911-78B7-4a60-BF69-BF5722278217},{BBBB63AC-B546-409b-B6D4-53DB561253B7},{FE559B58-A6CD-4108-82BE-98E1AEBFD9BD},,,,,,25102023-07:53:00
938,heeft ondergaan,,Association,{8AF83985-ABFC-4a38-95D3-CB368AA680BA},{BBBB63AC-B546-409b-B6D4-53DB561253B7},{41AFF74F-ADBE-4f3f-AB2F-25027A70E573},,,,,,25102023-07:53:00
939,heeft genoten,,Association,{C14E8E75-F958-4d73-972F-E0E1FA74400A},{BBBB63AC-B546-409b-B6D4-53DB561253B7},{261363C5-1E00-4b6a-B570-2129DC044010},,,,,,25102023-07:53:00
940,heeft maatregel,,Association,{68D387CF-74AA-4219-8B64-52D7FE6A8DC5},{BBBB63AC-B546-409b-B6D4-53DB561253B7},{50F3F931-38F4-4ff0-8CE4-8A51056767E0},,,,,,25102023-07:53:00
941,medewerker heeft dienstverband,,Association,{8AB912F9-CF51-4288-85FB-DC19C1E92659},{BBBB63AC-B546-409b-B6D4-53DB561253B7},{63FF86E2-1BB0-48f6-8D95-3D82E8D2FA06},,,,,,25102023-07:53:00
942,aantal volgens inzet,,Association,{2F508CBE-E926-4a6d-B85C-401E0BBCDA2F},{93165DEC-ECB7-4225-9484-E1727524A1B5},{63FF86E2-1BB0-48f6-8D95-3D82E8D2FA06},,,,,,25102023-07:53:00
943,omvat,,Association,{840A763C-EA0D-4a2e-9B2B-8ED6E3C69544},{F95E3068-5FAA-47a4-995F-5B9ADF2FA2C7},{63FF86E2-1BB0-48f6-8D95-3D82E8D2FA06},,,,,,25102023-07:53:00
944,dient in,,Association,{89425B69-C330-426d-B0E5-9C8C5EF6310E},{BBBB63AC-B546-409b-B6D4-53DB561253B7},{E611CEB2-F4FA-49e2-AA6B-B380BC1918AC},,,,,,25102023-07:53:00
945,beoordeling van,,Association,{6357FC97-EE14-4c30-BCC3-6903DF51DA36},{BBBB63AC-B546-409b-B6D4-53DB561253B7},{2A0CC803-9017-4fad-99B5-9347623090F5},,,,,,25102023-07:53:00
946,Beoordeelt door,,Association,{24BF4DCE-5DDC-4c1b-92F0-EFADF4BE03B9},{BBBB63AC-B546-409b-B6D4-53DB561253B7},{2A0CC803-9017-4fad-99B5-9347623090F5},,,,,,25102023-07:53:00
947,soort verzuim,,Association,{8B730311-4D6F-4d43-8A5B-8E099B4C421C},{610B18E6-B675-4cc0-A883-BAB9D384C668},{45900108-585D-45ec-A042-BF4928B7F6DC},,,,,,25102023-07:53:00
948,soort verlof,,Association,{3EDEEC77-46DE-47eb-AD90-10AA60A69F0C},{D04135BF-C2F0-46dd-B332-F1BE36C358EF},{ED741EE1-E773-40e3-B0E6-8D9886EB792F},,,,,,25102023-07:53:00
949,vacature bij functie,,Association,{8ACA644F-8D3A-4ab0-B755-24F44D39EEC1},{DC978807-5F36-4148-B816-D6886D026DD8},{F29C11C1-477C-4b90-985C-43F94D08230A},,,,,,25102023-07:53:00
950,functie conform functiehuis,,Association,{43E6900F-1EC9-4862-9F57-78BC4F72E035},{D69EE16A-390C-4d6f-BC01-2B13FB3B22F1},{F29C11C1-477C-4b90-985C-43F94D08230A},,,,,,25102023-07:53:00
951,dienstverband conform functie,,Association,{B3C69ADB-9237-4bde-937C-8A9B873AD176},{63FF86E2-1BB0-48f6-8D95-3D82E8D2FA06},{F29C11C1-477C-4b90-985C-43F94D08230A},,,,,,25102023-07:53:00
952,uitgevoerd door,,Association,{A6483BC4-7D3D-4dee-B533-3C23F2236A96},{9ABE303F-1E8D-407c-BBB8-E7DAC383E0C3},{F29C11C1-477C-4b90-985C-43F94D08230A},,,,,,25102023-07:53:00
953,uitgevoerd door,,Association,{9B827D4A-7753-49c0-9378-C88F563052BE},{C2520FC3-622B-4edf-B911-C661B0D710FE},{F29C11C1-477C-4b90-985C-43F94D08230A},,,,,,25102023-07:53:00
954,doet sollicitatiegesprek,,Association,{5E83AD01-AAD7-4d8b-9F09-4180F84BF53B},{1D4DA0E6-DA20-4ff7-A415-B937712C6F6D},{BBBB63AC-B546-409b-B6D4-53DB561253B7},,,,,,25102023-07:53:00
955,is kind van,,Association,{F7CE1157-F7D4-4967-81D0-55F7619A680F},{FE559B58-A6CD-4108-82BE-98E1AEBFD9BD},{BBBB63AC-B546-409b-B6D4-53DB561253B7},,,,,,25102023-07:53:00
956,heeft individueel keuzebudget,,Association,{AEC374FB-B966-4408-9540-612BDB839919},{B64178F1-7D37-4a77-BEF7-97E8C9DDA4E8},{BBBB63AC-B546-409b-B6D4-53DB561253B7},,,,,,25102023-07:53:00
957,kandidaat,,Association,{BED7E9A7-0ECA-4b8b-8EF8-117D8668B970},{1D4DA0E6-DA20-4ff7-A415-B937712C6F6D},{131BDD67-2A31-43c5-9125-F12DE2D98D2D},,,,,,25102023-07:53:00
958,op vacature,,Association,{69D5B4D8-4D23-4a03-AF7E-9DD4B3B0B439},{3BD1368C-23F1-4f42-99DB-C81581A646A0},{DC978807-5F36-4148-B816-D6886D026DD8},,,,,,25102023-07:53:00
959,wordt gegeven door,,Association,{276851B1-EF8E-4e97-ABD2-AAB5A18AC50F},{E07D60DE-CD26-4cef-A18B-6F72CC76C1B6},{59F3063A-13A6-4cbc-A387-045A6B126746},,,,,,25102023-07:53:00
960,soort besteding,,Association,{42E94BB7-BBBE-4cfd-BE12-83932898ADDA},{B9288D01-0B8F-4f8c-BAE1-AFD1B0EF6FDF},{A0051651-4772-436d-9553-B432BDCE3A52},,,,,,25102023-07:53:00
961,besteding,,Association,{DD7FF2ED-F806-4692-9334-1B5561305B9C},{B64178F1-7D37-4a77-BEF7-97E8C9DDA4E8},{B9288D01-0B8F-4f8c-BAE1-AFD1B0EF6FDF},,,,,,25102023-07:53:00
962,soort opleiding,,Association,{B56E335E-B0BB-4876-939E-FD93B18E9768},{261363C5-1E00-4b6a-B570-2129DC044010},{E07D60DE-CD26-4cef-A18B-6F72CC76C1B6},,,,,,25102023-07:53:00
963,soort maatregel,,Association,{48BA20B4-B020-400d-8936-9F8AD9650F3B},{50F3F931-38F4-4ff0-8CE4-8A51056767E0},{B0747DFC-DFC8-4ef2-8E1E-C2E8606036FC},,,,,,25102023-07:53:00
964,soort declaratie,,Association,{53ABD040-F8F1-4d2c-AD7A-9A832A9649E1},{E611CEB2-F4FA-49e2-AA6B-B380BC1918AC},{9D4FB9DF-D68A-4503-96C0-272B6777A4FC},,,,,,25102023-07:53:00
965,is opdrachtnemer,,Association,{532D04B1-49B6-42ee-BBA0-318F384B8650},{9ABE303F-1E8D-407c-BBB8-E7DAC383E0C3},{04439F81-75DB-45cf-BE7A-352A54A95D73},,,,,,25102023-07:53:00
966,is opdrachtgever,,Association,{98567643-D699-44fe-995E-BE51DC5CE53C},{C2520FC3-622B-4edf-B911-C661B0D710FE},{04439F81-75DB-45cf-BE7A-352A54A95D73},,,,,,25102023-07:53:00
967,heeft,,Association,{8EA25837-2624-4d49-AC94-79AFF4995ABC},{2FFE3BAD-CB0E-43ea-A435-FD693B9255C3},{04439F81-75DB-45cf-BE7A-352A54A95D73},,,,,,25102023-07:53:00
968,betreft,,Association,{321293B0-DD5B-4fca-8289-FEF35DE4D09C},{87964E36-9FEE-4b8f-A053-C4EDAF000646},{04439F81-75DB-45cf-BE7A-352A54A95D73},,,,,,25102023-07:53:00
969,van,,Association,{59EC2AF5-43E6-49fd-94BD-9563BDDB5D8E},{CB0A6B53-D263-459e-8C28-AD97E5552FFF},{0EEAF579-3F47-4551-B9F9-7367280EB3EB},,,,,,25102023-07:53:00
970,naar,,Association,{ADC7B92C-E9E6-4067-A289-7746AF3306C0},{CB0A6B53-D263-459e-8C28-AD97E5552FFF},{0EEAF579-3F47-4551-B9F9-7367280EB3EB},,,,,,25102023-07:53:00
971,wordt geschreven op,,Association,{BB1A104B-5484-454b-AE35-AA96D5BBAE72},{A91E9C27-C4FA-4e1b-A4FF-8AE74ED9B7EB},{0EEAF579-3F47-4551-B9F9-7367280EB3EB},,,,,,25102023-07:53:00
972,valt binnen,,Association,{64040FD4-B6BA-4e55-888A-3E35E6B2F658},{0EEAF579-3F47-4551-B9F9-7367280EB3EB},{0EEAF579-3F47-4551-B9F9-7367280EB3EB},,,,,,25102023-07:53:00
973,betreft,,Association,{66D98C08-B17F-4919-89E2-41C2A36A0ABE},{87964E36-9FEE-4b8f-A053-C4EDAF000646},{0EEAF579-3F47-4551-B9F9-7367280EB3EB},,,,,,25102023-07:53:00
974,is budgetverantwoordelijk,,Association,{6FF88F9A-09E6-4941-9752-49B5B854D383},{D90E822D-7EF8-4ea6-AF5C-4A4362577941},{9ABE303F-1E8D-407c-BBB8-E7DAC383E0C3},,,,,,25102023-07:53:00
975,heeft,,Association,{5DDB92ED-B5AD-49f8-92B7-76CC4B5C6177},{D90E822D-7EF8-4ea6-AF5C-4A4362577941},{1EC60172-CB6B-40c9-9818-C7A708C8540E},,,,,,25102023-07:53:00
976,heeft,,Association,{7361D015-36B8-4060-90DC-4675F7E67B02},{0EEAF579-3F47-4551-B9F9-7367280EB3EB},{1EC60172-CB6B-40c9-9818-C7A708C8540E},,,,,,25102023-07:53:00
977,heeft,,Association,{1AF4A6F2-AE2B-454b-BF4E-9F4CC491CC73},{D90E822D-7EF8-4ea6-AF5C-4A4362577941},{4AF7FA48-DFB0-474f-B797-A13D5FD37530},,,,,,25102023-07:53:00
978,heeft,,Association,{D83126B9-06B7-4d92-AEB4-0A4E83CD17F8},{0EEAF579-3F47-4551-B9F9-7367280EB3EB},{4AF7FA48-DFB0-474f-B797-A13D5FD37530},,,,,,25102023-07:53:00
979,heeft,,Association,{D9503D77-C2AE-4279-801D-A2916D66D72A},{D90E822D-7EF8-4ea6-AF5C-4A4362577941},{E81C0FA0-2203-489a-98E9-32F1CB200E75},,,,,,25102023-07:53:00
980,heeft,,Association,{2C43B3E5-866D-4e62-9F6B-129BB99B685E},{A91E9C27-C4FA-4e1b-A4FF-8AE74ED9B7EB},{170AF8F5-8952-407a-91C4-EAF910DE3304},,,,,,25102023-07:53:00
981,heeft,,Association,{A9F63505-885F-4702-8652-2374F2A395FD},{FFAA30D3-91C2-44aa-B52D-B21C51DB0326},{2FFE3BAD-CB0E-43ea-A435-FD693B9255C3},,,,,,25102023-07:53:00
982,betreft,,Association,{0B0D5623-4072-49bc-857A-F583A1C9B9CA},{87964E36-9FEE-4b8f-A053-C4EDAF000646},{2FFE3BAD-CB0E-43ea-A435-FD693B9255C3},,,,,,25102023-07:53:00
983,heeft,,Association,{8BE77D7B-E711-4db7-908F-04A150D26AB9},{0EEAF579-3F47-4551-B9F9-7367280EB3EB},{7B8D0A8F-07BF-42bf-90B3-28A72BD4401A},,,,,,25102023-07:53:00
984,leidt tot,,Association,{6CFEC8E4-A77E-44d6-8AB7-8D425CB81C98},{65E960EA-CC92-4af1-AF2B-B4625FA6AEA0},{CB0A6B53-D263-459e-8C28-AD97E5552FFF},,,,,,25102023-07:53:00
985,leidt tot,,Association,{E6BACB34-2453-4892-847D-04A542D878FF},{9F935C8B-5B7C-4ce4-9360-04A91F4F70CC},{CB0A6B53-D263-459e-8C28-AD97E5552FFF},,,,,,25102023-07:53:00
986,leidt tot,,Association,{1488955D-7866-448b-A697-E1CB459071A4},{764CE125-55C1-480d-90BA-745484CF3FC0},{CB0A6B53-D263-459e-8C28-AD97E5552FFF},,,,,,25102023-07:53:00
987,heeft,,Association,{8FF67C2D-BF63-4860-9E51-C4BF24F61872},{E1DA56C3-6ECA-4ec9-8CF4-FC57E1C43102},{65E960EA-CC92-4af1-AF2B-B4625FA6AEA0},,,,,,25102023-07:53:00
988,is opdrachtgever,,Association,{A7B546AD-C824-410c-814E-168B39E9BA6A},{2FFE3BAD-CB0E-43ea-A435-FD693B9255C3},{C2520FC3-622B-4edf-B911-C661B0D710FE},,,,,,25102023-07:53:00
989,heeft,,Association,{E206BCA6-B3F5-4376-8CC4-67310C284E95},{E74D0D46-66EB-4deb-A540-7AB08E95F956},{E1DA56C3-6ECA-4ec9-8CF4-FC57E1C43102},,,,,,25102023-07:53:00
990,betreft,,Association,{A0A62768-BD80-47c4-B869-6B33BC152824},{87964E36-9FEE-4b8f-A053-C4EDAF000646},{FFAA30D3-91C2-44aa-B52D-B21C51DB0326},,,,,,25102023-07:53:00
991,heeft,,Association,{6D11AF80-239E-4525-8000-2717D074149D},{C95CF400-8487-4ff3-B475-CA1E01EBCA78},{87964E36-9FEE-4b8f-A053-C4EDAF000646},,,,,,25102023-07:53:00
992,heeft,,Association,{18DF7A1B-5396-42fe-8FDF-34812458527C},{A784A0ED-4451-4a92-B7C8-ABE528BA898F},{9F935C8B-5B7C-4ce4-9360-04A91F4F70CC},,,,,,25102023-07:53:00
993,heeft herkomst,,Association,{0391E42D-F622-483f-9441-820B9E511E22},{A784A0ED-4451-4a92-B7C8-ABE528BA898F},{841FC453-80B3-4389-A91F-9498FDC629CF},,,,,,25102023-07:53:00
994,heeft,,Association,{2A42756C-D8A3-421a-8AB5-430D80BAFEF4},{D87012E0-D2EB-4333-AD6C-1E43E6857304},{FC698CC3-7A64-4991-A751-B3B2A5DF77E3},,,,,,25102023-07:53:00
995,komt voor op,,Association,{C80A3916-7A36-4443-B0C8-A936E6C9DAED},{FC488929-8721-402f-A073-1DFDB76A816E},{764CE125-55C1-480d-90BA-745484CF3FC0},,,,,,25102023-07:53:00
996,heeft,,Association,{0E305A12-8F68-4386-BC11-13BDBE911426},{FC698CC3-7A64-4991-A751-B3B2A5DF77E3},{764CE125-55C1-480d-90BA-745484CF3FC0},,,,,,25102023-07:53:00
997,is soort,,Association,{BDB6C649-731B-45d7-84A2-AA3FBE5CD679},{7B8D0A8F-07BF-42bf-90B3-28A72BD4401A},{2483BD14-7FA7-4514-A565-C7F7967E226D},,,,,,25102023-07:53:00
998,pacht,,Association,{C15F1759-2467-477e-8A57-60AD1EA11BD5},{8D52E9F1-9CC9-42c6-A347-E68E29718E55},{EDC8B01F-4802-4562-BC41-C2CAD76880B6},,,,,,25102023-07:53:00
999,heeft eigenaar,,Association,{CB8AA91B-F488-4c76-A385-6989E086960E},{8D52E9F1-9CC9-42c6-A347-E68E29718E55},{5E06339C-13EE-44ca-BC40-0FC4B9DC8349},,,,,,25102023-07:53:00
1000,betreft,,Association,{171A032E-1B57-4780-A993-4E676DD67B5B},{C5AA8835-219D-4bfa-85EF-8BA45F732BCD},{BE147761-326E-4859-9366-5157CE865EC1},,,,,,25102023-07:53:00
1001,betreft,,Association,{F7B09835-7FBB-4bff-8358-989D2394E13B},{54697170-4C4D-40f6-9E08-35DF1970B8C6},{BE147761-326E-4859-9366-5157CE865EC1},,,,,,25102023-07:53:00
1002,bestaat uit,,Association,{8C0FD59C-3646-41ca-89AE-81C4761B018F},{9A739672-6084-4c05-A13E-59DB13551E58},{BE147761-326E-4859-9366-5157CE865EC1},,,,,,25102023-07:53:00
1003,betreft,,Association,{AEE8935F-0754-4b89-A835-BAAB9099E663},{C5AA8835-219D-4bfa-85EF-8BA45F732BCD},{9A739672-6084-4c05-A13E-59DB13551E58},,,,,,25102023-07:53:00
1004,bestaat uit,,Association,{93946505-11FE-4bb7-AE26-EF2BC4AE456A},{28A6F2AC-5AB1-4f25-8876-931152CA28E0},{9A739672-6084-4c05-A13E-59DB13551E58},,,,,,25102023-07:53:00
1005,betreft,,Association,{FA4C6F8E-34E2-4e27-B218-583EBE1FF701},{54697170-4C4D-40f6-9E08-35DF1970B8C6},{9A739672-6084-4c05-A13E-59DB13551E58},,,,,,25102023-07:53:00
1006,heeft,,Association,{96F3EE4A-4E0B-4427-A6AC-941B7F0ACCD8},{28A6F2AC-5AB1-4f25-8876-931152CA28E0},{98A7AE65-A061-449a-94CD-6218069CA86A},,,,,,25102023-07:53:00
1007,betreft,,Association,{EB8D23E8-02B3-4898-831A-B2BE79831E38},{28A6F2AC-5AB1-4f25-8876-931152CA28E0},{8D52E9F1-9CC9-42c6-A347-E68E29718E55},,,,,,25102023-07:53:00
1008,heeft huurrecht,,Association,{02F47C2D-6990-48f3-A445-0A1010D4A818},{B75EE7EF-DC1F-47da-A95C-B9662075684D},{8D52E9F1-9CC9-42c6-A347-E68E29718E55},,,,,,25102023-07:53:00
1009,heeft,,Association,{A6A3C17F-1AF6-498b-B4CE-E7EDACC88D2C},{28A6F2AC-5AB1-4f25-8876-931152CA28E0},{1C25D70B-AE22-4654-9190-2F55272D9BE6},,,,,,25102023-07:53:00
1010,betreft,,Association,{0D3ADE49-1F1E-4765-8CAC-CD50AE50E4AB},{98A7AE65-A061-449a-94CD-6218069CA86A},{1C25D70B-AE22-4654-9190-2F55272D9BE6},,,,,,25102023-07:53:00
1011,betreft,,Association,{A6AE4BC0-4174-44c0-949D-2E04EF68C7C9},{28A6F2AC-5AB1-4f25-8876-931152CA28E0},{A31C3B5D-EAC5-482d-8816-8B858EC4BE01},,,,,,25102023-07:53:00
1012,heeft,,Association,{DC0B2F2C-B864-4290-AEDA-3BA3DF2ED022},{1C25D70B-AE22-4654-9190-2F55272D9BE6},{1C84E4B6-1BB5-4a0d-A945-FFFDFDFB544B},,,,,,25102023-07:53:00
1013,op basis van,,Association,{040E7F95-87E6-452f-B4A5-632CF872267A},{54697170-4C4D-40f6-9E08-35DF1970B8C6},{697512E4-0C8E-4be8-8E95-9E2E4BD50F85},,,,,,25102023-07:53:00
1014,bestaat uit,,Association,{0828CF48-6C0B-4f1a-A018-B192EBF74730},{A110896B-0CAD-46cf-9226-840DEE3328F0},{54697170-4C4D-40f6-9E08-35DF1970B8C6},,,,,,25102023-07:53:00
1015,,,Association,{B0C2A9A7-90BC-44d0-9F0B-BDF158E4CBDD},{DCF0623A-694F-4b82-B615-F499F169C19A},{C1542AC8-2F3C-4e62-ADFA-A9FB3358DAB1},,,,,,25102023-07:53:00
1016,,,Association,{73891901-299C-4b86-B0BE-B9D85E13C08B},{D46DA88A-F3EB-4c72-85DA-C0C4239289E2},{C1542AC8-2F3C-4e62-ADFA-A9FB3358DAB1},,,,,,25102023-07:53:00
1017,leidt tot,,Association,{C2B5F5BE-EBBD-4eb1-B0B3-689D079662BE},{A31C3B5D-EAC5-482d-8816-8B858EC4BE01},{A110896B-0CAD-46cf-9226-840DEE3328F0},,,,,,25102023-07:53:00
1018,mondt uit in,,Association,{B6963309-6A66-4c0f-A90A-C36C517ED4AC},{EEB60E10-C244-4176-AB68-F0E30759269F},{A3DAD553-0E55-4256-824B-CDB5E12CB545},,,,,,25102023-07:53:00
1019,heeft,,Association,{29BC6916-A8BA-4b0f-A710-D461C86FE7E0},{48FE13A9-2204-4631-BAEE-E2D3B10E9A2D},{A3DAD553-0E55-4256-824B-CDB5E12CB545},,,,,,25102023-07:53:00
1020,mondt uit in,,Association,{744D06AC-B194-446e-8B69-DE9DED40C71B},{631FEEF1-88D3-4d18-ADB2-BF999068493E},{A3DAD553-0E55-4256-824B-CDB5E12CB545},,,,,,25102023-07:53:00
1021,heeft,,Association,{E471ACCA-15CE-4b2e-83BE-301BF0407150},{EEB60E10-C244-4176-AB68-F0E30759269F},{D8A82A45-03C3-44d5-AF32-3138A55B2E75},,,,,,25102023-07:53:00
1022,heeft,,Association,{E13676F2-69CF-4caa-8667-41E5E65FE315},{48FE13A9-2204-4631-BAEE-E2D3B10E9A2D},{EEB60E10-C244-4176-AB68-F0E30759269F},,,,,,25102023-07:53:00
1023,hoofdonderwerp,,Association,{D378AE75-A54F-4dbd-A673-D6DFAF7CAD9F},{8D758F67-6085-4ac7-BFDC-8D97AB632A93},{8D758F67-6085-4ac7-BFDC-8D97AB632A93},,,,,,25102023-07:53:00
1024,betreft,,Association,{2762907E-CC1E-49e9-B376-C8F36F3A2EA0},{8E6BAEF8-1878-400f-9244-23575BD41EAB},{8D758F67-6085-4ac7-BFDC-8D97AB632A93},,,,,,25102023-07:53:00
1025,heeft velden,,Association,{FA630ACF-77F6-47a2-93B4-8FB6A9DF9A91},{0567826D-81EE-4bbd-8D62-3073B74CDF11},{E512AEFD-85FB-4b57-82FE-709221307861},,,,,,25102023-07:53:00
1026,is conform,,Association,{90D3BEFB-53DD-4577-ADC1-43654BC665DD},{1F68C981-7E16-4368-8867-CA00AEB08A04},{E512AEFD-85FB-4b57-82FE-709221307861},,,,,,25102023-07:53:00
1027,heeft,,Association,{CCA3BF1D-D8A1-4c6d-8FFC-FB82A807A944},{631FEEF1-88D3-4d18-ADB2-BF999068493E},{5AA9821A-A88A-480b-9950-70FE017593B3},,,,,,25102023-07:53:00
1028,ingediend door,,Association,{17617172-7EAE-4ad5-AD37-4EE2EE4E1F78},{8E6BAEF8-1878-400f-9244-23575BD41EAB},{E9AD325A-49CF-48a6-AA9E-7FB57E03E414},,,,,,25102023-07:53:00
1029,heeft,,Association,{1BA529A4-6911-43a1-8342-7ADBDD69FBA5},{8E6BAEF8-1878-400f-9244-23575BD41EAB},{FDEB42B6-5D93-46bf-9B5C-10F42BA4AC26},,,,,,25102023-07:53:00
1030,aanvraag met ,,Association,{B6781FDB-E6F4-4ecb-B251-A072A105B0F2},{8E6BAEF8-1878-400f-9244-23575BD41EAB},{0567826D-81EE-4bbd-8D62-3073B74CDF11},,,,,,25102023-07:53:00
1031,heeft data,,Association,{33411F61-D155-49df-9D6B-C945FDA65DF7},{8E6BAEF8-1878-400f-9244-23575BD41EAB},{1F68C981-7E16-4368-8867-CA00AEB08A04},,,,,,25102023-07:53:00
1032,,,Generalization,{AB6968AA-E169-4203-A1D4-C637CDFD6EFA},{45591365-C55F-4735-9533-D3BBB0AB6571},{10C06EB3-F94A-4005-9C66-0DAE61B96192},,,,,,25102023-07:53:00
1033,,,Generalization,{12B5F13C-51AA-4cae-A23E-439F1EE85110},{8587D910-7A9C-46d8-BF27-27433E9B6DAD},{10C06EB3-F94A-4005-9C66-0DAE61B96192},,,,,,25102023-07:53:00
1034,,,Generalization,{1B9439BF-6E55-4046-AA5F-66B5697C9CE3},{C2A7756C-87E9-44f0-85A9-673F3956BB48},{10C06EB3-F94A-4005-9C66-0DAE61B96192},,,,,,25102023-07:53:00
1035,,,Generalization,{AF7F4C05-D98D-4ddb-A0FE-F0361A1F9546},{6B1F7274-19A7-4349-835E-85CBEFFEE35A},{081F7413-A4D0-49e7-98E2-E0F3F4299750},,,,,,25102023-07:53:00
1036,,,Generalization,{7C0BE110-2B2C-4e39-A8B8-EF105FBC6FA4},{F90F8E5E-7402-4c44-AC69-91A4175E5D47},{081F7413-A4D0-49e7-98E2-E0F3F4299750},,,,,,25102023-07:53:00
1037,,,Generalization,{bd875c67-63d3-4bb4-be7b-ed3f1699d498},{4824C467-3BF6-45C2-BD8B-03F04CEBCA9},{6B907CEB-2CBE-4886-9D3E-215F5D7E00A},,,,,,25102023-07:53:00
1038,,,Generalization,{6727a33f-3248-466a-aeb6-5f3aa47dcdee},{12F592F4-8E38-49B7-8DEF-F9B84A874BB},{6B907CEB-2CBE-4886-9D3E-215F5D7E00A},,,,,,25102023-07:53:00
1039,,,Generalization,{ddd03770-11d7-46e7-9d9c-0b251f606b5d},{812B8374-F08E-47F6-881D-309B7D23FD4},{6B907CEB-2CBE-4886-9D3E-215F5D7E00A},,,,,,25102023-07:53:00
1040,,,Generalization,{906ec827-86ba-46ca-97bb-e1e21f0bc665},{B56B8C37-AA54-4266-B96B-C466946D1C3},{6B907CEB-2CBE-4886-9D3E-215F5D7E00A},,,,,,25102023-07:53:00
