nr,GGM-naam,GGM-definitie,GGM-uml-type,GGM-synoniemen,GGM-guid,GGM-bron,domein-iv3,domein-dcat,domein-gemma,GEMMA-naam,GEMMA-definitie,GEMMA-toelichting,GEMMA-synoniemen,GEMMA-bron,GEMMA-URL,GEMMA-alternate-name,GEMMA-guid,GEMMA-type,datum-tijd-export,GGM-toelichting
747,Vestiging,Een gebouw of complex van gebouwen waar duurzame uitoefening van de activiteiten van een onderneming of rechtspersoon plaatsvindt.,Class,,{B60B8EF9-D1C0-4e36-BF9B-1C16F92518DD},,,,,VESTIGING,Een gebouw of complex van gebouwen waar duurzame uitoefening van de activiteiten van een onderneming of rechtspersoon plaatsvindt.,,,NHR,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-b403d1ab-a0ee-4ca0-befa-01bbc54bf403,,b403d1ab-a0ee-4ca0-befa-01bbc54bf403,business-object,17042024-14:45:57,
748,Vegetatieobject,Solitair vegetatieobject of lijn- of vlakvormige groep gelijksoortige vegetatieobjecten met een beperkte omvang.,Class,,{9980DF6D-0C86-4039-8400-C54DAC77FB79},,,,,,,,,,,,,,17042024-14:45:57,
749,Verblijfsobject,"De kleinste binnen één of meer panden gelegen en voor woon -, bedrijfsmatige, of recreatieve doeleinden geschikte eenheid van gebruik die ontsloten wordt via een eigen afsluitbare toegang vanaf de openbare weg, een erf of een gedeelde verkeersruimte, onderwerp kan zijn van goederenrechtelijke rechtshandelingen en in functioneel opzicht zelfstandig is.",Class,,{A33151CE-37B2-4026-B0AF-B541687B5B7C},,,,,VERBLIJFSOBJECT,"De kleinste binnen één of meer panden gelegen en voor woon -, bedrijfsmatige, of recreatieve doeleinden geschikte eenheid van gebruik die ontsloten wordt via een eigen afsluitbare toegang vanaf de openbare weg, een erf of een gedeelde verkeersruimte, onderwerp kan zijn van goederenrechtelijke rechtshandelingen en in functioneel opzicht zelfstandig is.",,,BAG,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-67a1d348-4663-4a34-8b6a-06b3ea888a9d,,67a1d348-4663-4a34-8b6a-06b3ea888a9d,business-object,17042024-14:45:57,
750,Waterdeel,"Kleinste functioneel onafhankelijk stukje water met gelijkblijvende, homogene eigenschappen en relaties dat er binnen het objecttype Water van NEN 3610 wordt onderscheiden.",Class,,{FD0B5F4D-AE9B-47bd-8C60-031D21AC24B1},,,,,,,,,,,,,,17042024-14:45:57,
751,Wegdeel,"Kleinste functioneel onafhankelijk stukje van een NEN 3610 Weg,  met gelijkblijvende homogene eigenschappen en relaties en primair bedoeld voor gebruik door weg-, spoor- en vliegverkeer te land ",Class,,{9B0F3F8B-B79B-46f7-BF81-96E4C63B9AC2},,,,,,,,,,,,,,17042024-14:45:57,
752,Verblijfstitel,"Rechtsgrond op basis waarvan men bevoegd is in een land te verblijven.
Opmerkingen obv Key2Burgerzaken:
De verblijfstitel heeft een ingangs- en vervaldatum, datum geldig en een opname datum
RSGB3.0 onderkent alleen Datum einde en Datum ingang. Dat is onvoldoende om volgorde en geldigheid in tijd correct te bepalen
",Class,,{A660422D-E9ED-47c9-9978-480E57572775},,,,,VERBLIJFSTITEL,"Rechtsgrond op basis waarvan men bevoegd is in een land te verblijven.
Opmerkingen obv Key2Burgerzaken:
De verblijfstitel heeft een ingangs- en vervaldatum, datum geldig en een opname datum
RSGB3.0 onderkent alleen Datum einde en Datum ingang. Dat is onvoldoende om volgorde en geldigheid in tijd correct te bepalen",,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-fd0e38fd-ce78-454e-9d27-268a9e15ca40,,fd0e38fd-ce78-454e-9d27-268a9e15ca40,business-object,17042024-14:45:57,
753,Wijk,"Een aaneengesloten gedeelte van het grondgebied van een gemeente, waarvan de grenzen zo veel mogelijk zijn gebaseerd op sociaal-geografische kenmerken.",Class,,{2F759BC4-7E3C-4ce9-94FF-33A4106A6E5A},,,,,WIJK,"Een aaneengesloten gedeelte van het grondgebied van een gemeente, waarvan de grenzen zo veel mogelijk zijn gebaseerd op sociaal-geografische kenmerken.",,,GFO BG,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-fd33a9fa-9c73-43a1-8e22-8cff15dc84d9,WIJK (RSGB Model),fd33a9fa-9c73-43a1-8e22-8cff15dc84d9,business-object,17042024-14:45:57,
754,Woonplaats,Een door het bevoegde gemeentelijke orgaan als zodanig aangewezen en van een naam voorzien gedeelte van het grondgebied van de gemeente.,Class,,{039AFF88-F5F7-4c1a-B7E4-1BDFC495F67A},,,,,WOONPLAATS,Een door het bevoegde gemeentelijke orgaan als zodanig aangewezen en van een naam voorzien gedeelte van het grondgebied van de gemeente.,,,BAG,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-c063970e-27f6-45a2-88e8-0105dbbce716,WOONPLAATS (RSGB Model),c063970e-27f6-45a2-88e8-0105dbbce716,business-object,17042024-14:45:57,
755,WOZDeelobject,"Aanduiding van afzonderlijke elementen (delen van het object, bijzondere waarderelevante factoren) die voor de onderbouwing van de vastgestelde waarde van belang zijn.",Class,,{EEC30588-0E12-41c9-977E-C885A0A7EDC3},,,,,WOZ-DEELOBJECT,"Aanduiding van afzonderlijke elementen (delen van het object, bijzondere waarderelevante factoren) die voor de onderbouwing van de vastgestelde waarde van belang zijn.",,,Gegevenswoordenboek WOZ,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-8047febd-3ee4-4a35-83ce-5f538c607446,,8047febd-3ee4-4a35-83ce-5f538c607446,business-object,17042024-14:45:57,
756,WOZObject,De onroerende zaak waarvan op grond van de Wet WOZ de waarde moet worden bepaald en vastgesteld.,Class,,{CB7BA76D-0793-4d5a-9596-533C5BC56BBF},,,,,WOZ-OBJECT,De onroerende zaak waarvan op grond van de Wet WOZ de waarde moet worden bepaald en vastgesteld.,,,BRWOZ,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-3f1aeea3-a5a8-4df6-af1e-51d5ef4ad32f,,3f1aeea3-a5a8-4df6-af1e-51d5ef4ad32f,business-object,17042024-14:45:57,
757,WOZWaarde,De op grond van de Wet WOZ vastgestelde waarde van het WOZ-object naar de genoemde waardepeildatum.,Class,,{7C387F42-EC1A-4a78-B09B-533AAB03C0C2},,,,,,,,,,,,,,17042024-14:45:57,
758,ZakelijkRecht,"Het eigendom van, of een beperkt recht van een natuurlijk of niet-natuurlijk persoon (PERSOON) op, een onroerende zaak (met uitzondering van hypotheken en beslagen).",Class,,{8C809341-AC60-4378-8BA0-0843E8C06AF3},,,,,ZAKELIJK RECHT,"Het eigendom van, of een beperkt recht van een natuurlijk of niet-natuurlijk persoon (PERSOON) op, een onroerende zaak (met uitzondering van hypotheken en beslagen).",,,BRK,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-671ec5bd-e8ac-44d7-8a01-cc9b439c6c5f,ZAKELIJK RECHT (RSGB Model),671ec5bd-e8ac-44d7-8a01-cc9b439c6c5f,business-object,17042024-14:45:57,
759,Zekerheidsrecht,Een zekerheidsrecht is een beperkt recht (hypotheek) of een beperking (beslag).,Class,,{3397A5B5-E789-46e6-8559-C528EA55F830},,,,,ZEKERHEIDSRECHT,Een zekerheidsrecht is een beperkt recht (hypotheek) of een beperking (beslag).,,,BRK,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-0f33d06b-3e1f-4693-87af-2a5a9b739219,,0f33d06b-3e1f-4693-87af-2a5a9b739219,business-object,17042024-14:45:57,
760,LocatieaanduidingAdresWOZObject,Nadere aanduiding van het WOZ-object middels een locatieomschrijving van ADRESSEERBAAR OBJECT AANDUIDING.,Class,,{DF81069D-CBE4-433e-AB7C-CB06170275C9},,,,,,,,,,,,,,17042024-14:45:57,
761,Adresaanduiding,De adresaanduiding van het WOZ-OBJECT,Class,,{C14C1D0E-2EE3-4d79-B7AB-BC0B7686FEF4},,,,,,,,,,,,,,17042024-14:45:57,
762,CorrespondentieadresBuitenland,De gegevens over het buitenlands correspondentie (-post)adres in het buitenland,Class,,{CE58213C-7904-4c04-964C-8CE34C4443DF},,,,,,,,,,,,,,17042024-14:45:57,
763,GeboorteIngeschrevenNatuurlijkPersoon,Gegevens over de geboorte van de INGESCHREVEN NATUURLIJK PERSOON.,Class,,{C9DD308F-7EA7-4c1a-BC7D-68077692C113},,,,,,,,,,,,,,17042024-14:45:57,
764,GeboorteIngeschrevenPersoon,Gegevens over de geboorte van de ingeschreven persoon.,Class,,{4904DACB-3C13-43c1-BA00-137D9BFA3856},,,,,,,,,,,,,,17042024-14:45:57,
765,HandelsnamenMaatschappelijkeActiviteit,{nog niet in NHR uitgewerkt},Class,,{EAF23F0A-1175-465d-A889-7396B2E18967},,,,,,,,,,,,,,17042024-14:45:57,
766,HandelsnamenVestiging,{nog niet in NHR uitgewerkt},Class,,{FDD9A2C7-930E-4646-B1FE-81060430DC55},,,,,,,,,,,,,,17042024-14:45:57,
767,KoopsomKadastraleOnroerendeZaak,"Het in een ter inschrijving aangeboden stuk vermelde bedrag, waarvoor 1 of meer onroerende zaken zijn verkregen. ",Class,,{B1CB6F3A-A1F5-43f2-B077-02AD7441B1E3},,,,,,,,,,,,,,17042024-14:45:57,
768,LocatieKadastraleOnroerendeZaak,Deze wordt gebruikt om één of meer locatieaanduiding(en) van een onroerende zaak weer te geven.,Class,,{1ECAEB3C-EBE2-4afb-8D34-6AFEEFDF3FCA},,,,,,,,,,,,,,17042024-14:45:57,
769,MigratieIngeschrevenNatuurlijkPersoon,Om gegevens vast te leggen over immigratie en emigratie.,Class,,{21BC7953-0237-44c7-ACA5-8A8BC7AE96AD},,,,,,,,,,,,,,17042024-14:45:57,
770,NaamAanschrijvingNatuurlijkPersoon,De naamgegevens waarmee de persoon heeft aangegeven aangeschreven te willen worden,Class,,{1F5046AA-A7C3-4146-9C7C-E80AC8F7A2FF},,,,,,,,,,,,,,17042024-14:45:57,
771,NaamNatuurlijkPersoon,Gegevens over de naam van de natuurlijk persoon,Class,,{47AEC100-56C6-4450-B6A2-02C7E420D5EC},,,,,,,,,,,,,,17042024-14:45:57,
772,NaamgebruikNatuurlijkPersoon,De naamgegevens waarmee de persoon heeft aangegeven aangeschreven te willen worden,Class,,{02601AC0-9F85-47e3-82AF-7E8D860559F7},,,,,,,,,,,,,,17042024-14:45:57,
773,NationaliteitIngeschrevenNatuurlijkPersoon,Gegevens over de nationaliteit.,Class,,{261B509E-6879-4475-B5F8-77E8428816CE},,,,,,,,,,,,,,17042024-14:45:57,
774,NederlandseNationaliteitIngeschrevenPersoon,Gegevens over de nationaliteit.,Class,,{BA5F2281-466D-4c69-9EB8-D10614C5CD8E},,,,,,,,,,,,,,17042024-14:45:57,
775,OntbindingHuwelijk/geregistreerdPartnerschap,Gegevens over het ontbonden huwelijk of geregistreerd partnerschap.,Class,,{10E7F112-407D-4099-9CC7-F6B53DD094BF},,,,,,,,,,,,,,17042024-14:45:57,
776,OverlijdenIngeschrevenNatuurlijkPersoon,Gegevens over het overlijden van de ingeschreven natuurlijk persoon.,Class,,{26BCBA8B-C96C-4fc1-8CC3-40698E0FB71E},,,,,,,,,,,,,,17042024-14:45:57,
777,OverlijdenIngeschrevenPersoon,Gegevens over het overlijden van de ingeschreven persoon.,Class,,{E4578F75-847E-48ef-A91F-EF8B53AEDEC5},,,,,,,,,,,,,,17042024-14:45:57,
778,Postadres,De gegevens die tezamen een postbusadres of antwoordnummeradres vormen,Class,,{990C2EBD-AB9B-4f3f-AFF0-18BA11A552DA},,,,,,,,,,,,,,17042024-14:45:57,
779,Rekeningnummer,De gegevens inzake de bankrekening waarmee het SUBJECT in de regel financieel communiceert. ,Class,,{BB4BA421-A7D6-4b33-B64A-49AA82C56242},,,,,,,,,,,,,,17042024-14:45:57,
780,SamengesteldeNaamNatuurlijkPersoon,Gegevens over de naam van de NATUURLIJK PERSOON,Class,,{61321504-DFA1-4b65-853B-88C0581576F9},,,,,,,,,,,,,,17042024-14:45:57,
781,SBIActiviteitVestiging,Aanduiding van de activiteit (en) van een vestiging  conform de Standaard BedrijfsIndeling ,Class,,{EAD40DDC-9904-4cde-BE9B-2100268E71B7},,,,,,,,,,,,,,17042024-14:45:57,
782,SluitingOfAangaanHuwelijkOfGeregistreerdPartnerschap,Gegevens over het gesloten huwelijk of het aangegane geregistreerd partnerschap.,Class,,{28A0D7C0-DABF-403b-B263-22F424032A28},,,,,,,,,,,,,,17042024-14:45:57,
783,SoortFunctioneelGebied,Gegevens over het soort functioneel gebied.,Class,,{C2D0F78A-D6FC-4330-B78C-4F4B34EE1349},,,,,,,,,,,,,,17042024-14:45:57,
784,SoortKunstwerk,Gegevens over het soort kunstwerk.,Class,,{64D33964-B205-4071-9C0F-00E6AFDACC45},,,,,,,,,,,,,,17042024-14:45:57,
785,SoortOverigBouwwerk,Gegevens over het soort overig bouwwerk.,Class,,{4CB05400-6AE8-44d9-AA8A-5CA84CFB0B6E},,,,,,,,,,,,,,17042024-14:45:57,
786,SoortScheiding,Gegevens over de soort scheiding,Class,,{E500F84E-81CE-4984-832E-C3B53D14722A},,,,,,,,,,,,,,17042024-14:45:57,
787,SoortSpoor,Gegevens over het soort spoor.,Class,,{2F658B5B-1B89-437e-8EAD-FD544FD62A0A},,,,,,,,,,,,,,17042024-14:45:57,
788,SplitsingstekeningReferentie,Verwijzing naar de splitsingstekening behorende bij de APPARTEMENTSRECHTSPLITSING,Class,,{C97E674B-BCBC-45e8-B60C-1E0C7954D751},,,,,,,,,,,,,,17042024-14:45:57,
789,VerblijfBuitenland,De gegevens over het verblijf in het buitenland,Class,,{E3567219-5744-4b70-901D-BAEBD8FF4947},,,,,,,,,,,,,,17042024-14:45:57,
790,VerblijfBuitenlandSubject,De gegevens over het verblijf in het buitenland,Class,,{19BA2B32-7BC5-41be-A352-21C41423C4B2},,,,,,,,,,,,,,17042024-14:45:57,
791,VerblijfadresIngeschrevenNatuurlijkPersoon,De gegevens over het verblijf en adres van de INGESCHREVEN NATUURLIJK PERSOON,Class,,{E5E010C2-C1F3-4986-AA9A-C71C19263606},,,,,,,,,,,,,,17042024-14:45:57,
792,VerblijfadresIngeschrevenPersoon,De gegevens over het verblijf en adres van de INGESCHREVEN PERSOON,Class,,{F6DAC299-3F19-45c6-BFFE-EB38C1C51459},,,,,,,,,,,,,,17042024-14:45:57,
793,VerblijfsrechtIngeschrevenNatuurlijkPersoon,De gegevens om het verblijfsrecht vast te leggen.,Class,,{0DC6F150-CF59-4376-A5F0-E0B600BE4C53},,,,,,,,,,,,,,17042024-14:45:57,
794,VerstrekkingsbeperkingPartieelIngeschrevenNatuurlijkPersoon,Een INGESCHREVEN NATUURLIJK PERSOON kan voor één of meerdere partijen kiezen voor wie een verstrekkingsbeperking geldt.,Class,,{8E090A86-8095-458c-B162-B09982158CD5},,,,,,,,,,,,,,17042024-14:45:57,
795,AanduidingVerblijfsrecht,Aanduiding in verband met het verblijfsrecht van de vreemdeling.,Class,,{EBE4A0C9-9281-4750-8E70-AF70A549CD6B},,,,,AANDUIDING VERBLIJFSRECHT,Aanduiding in verband met het verblijfsrecht van de vreemdeling.,,,BRP,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-c5346a86-b511-420a-be6b-f431668f28fc,,c5346a86-b511-420a-be6b-f431668f28fc,business-object,17042024-14:45:57,
796,AutoriteitAfgifteNederlandsReisdocument,Een opsomming van de diverse coderingen van de autoriteiten die een Nederlands reisdocument kunnen afgegeven ,Class,,{E36F8A4C-C487-40ec-9D4F-4FDF5DCED461},,,,,AUTORITEIT AFGIFTE NEDERLANDS REISDOCUMENT,Een opsomming van de diverse coderingen van de autoriteiten die een Nederlands reisdocument kunnen afgegeven,,,BRP,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-18d19806-b210-4a85-ad89-52c9925008d6,,18d19806-b210-4a85-ad89-52c9925008d6,business-object,17042024-14:45:57,
797,Verblijfstitel,,Class,,{0F51B100-1C60-4d54-9B60-1C9BF9C856A2},,,,,,,,,,,,,,17042024-14:45:57,
798,AardAantekening,Een opsomming van de diverse aarden van de aantekeningen zoals door de Dienst Kadaster is onderscheiden.,Class,,{BE0C0747-E9CD-4ae1-A83C-94A724513C7B},,,,,,,,,,,,,,17042024-14:45:57,
799,AardZakelijkRecht,Een opsomming van de diverse aarden van het zakelijk rechten zoals door de Dienst Kadaster is onderscheiden.,Class,,{AC4F4A9C-1623-4447-9813-0722CDD58E66},,,,,,,,,,,,,,17042024-14:45:57,
800,AardFiliatie,Een opsomming van redenen waarom kadastrale onroerende zaken aan elkaar gerelateerd kunnen zijn,Class,,{1453EF69-1E5E-49ae-8510-A68652374710},,,,,,,,,,,,,,17042024-14:45:57,
801,AcademischeTitel,Een formeel via het Staatsblad gepubliceerde aanduiding van een wetenschappelijke of andere graad van opleiding welke bij aanschrijving voorafgaat aan de voornamen (dan wel de daarvan afgeleide naamgegevens) dan wel volgt op de achternaam.,Class,,{B2857D85-8135-461e-90FF-A2E3DDD9981D},,,,,,,,,,,,,,17042024-14:45:57,
802,AKRKadastraleGemeentecode,De door de Dienst Kadaster onderkende AKR codes voor  kadastrale gemeenten,Class,,{6BA8DD14-1CC9-4669-BDCC-856B5C628D6B},,,,,AKR KADASTRALE GEMEENTECODE,De door de Dienst Kadaster onderkende AKR codes voor  kadastrale gemeenten,,,BRK,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-5bac73d2-8cbf-454b-8d23-692128387418,,5bac73d2-8cbf-454b-8d23-692128387418,business-object,17042024-14:45:57,
803,CultuurcodeBebouwd,De mogelijke cultuurcodes bebouwd conform de waardelijst Cultuurcode Bebouwd van het Kadaster,Class,,{DADECD97-1605-4c24-84A7-46AB2327468D},,,,,CULTUURCODE BEBOUWD,De mogelijke cultuurcodes bebouwd conform de waardelijst Cultuurcode Bebouwd van het Kadaster,,,BRK,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-f9738db5-aa1b-47a8-9c4c-d3ee0a9fef4c,,f9738db5-aa1b-47a8-9c4c-d3ee0a9fef4c,business-object,17042024-14:45:57,
804,CultuurcodeOnbebouwd,De mogelijke cultuurcodes bebouwd conform de waardelijst Cultuurcode Bebouwd van het Kadaster,Class,,{ACAF3418-7E0F-43eb-B470-4AF98C37A49B},,,,,CULTUURCODE ONBEBOUWD,De mogelijke cultuurcodes bebouwd conform de waardelijst Cultuurcode Bebouwd van het Kadaster,,,BRK,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-a4a3eb70-32b8-4b20-abbc-a3849b1fcfd1,,a4a3eb70-32b8-4b20-abbc-a3849b1fcfd1,business-object,17042024-14:45:57,
805,WOZDeelobjectcode,De mogelijke codes  waarin een soort object kan worden uitgedrukt conform de uniforme deelobjectcodelijst van de Waarderingskamer,Class,,{D8154D91-27A5-4cc1-9B52-639BF24CAC29},,,,,,,,,,,,,,17042024-14:45:57,
806,KadastraleGemeente,"De mogelijke onderscheiden gedeeltes van het grondgebied van Nederland, volgens de Dienst Kadaster en de Openbare Registers, zoals nader omschreven in het Kadasterbesluit",Class,,{51BA37A4-2E1D-4704-9153-02759084D5E2},,,,,KADASTRALE GEMEENTE,"De mogelijke onderscheiden gedeeltes van het grondgebied van Nederland, volgens de Dienst Kadaster en de Openbare Registers, zoals nader omschreven in het Kadasterbesluit",,,BRK,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-c7c60998-7075-40c7-b9d0-14febabaad96,,c7c60998-7075-40c7-b9d0-14febabaad96,business-object,17042024-14:45:57,
807,LandOfGebied,"Een gedeelte van de wereld met een eigen bestuur, waarvan de soevereiniteit in ieder geval door Nederland is erkend.",Class,,{A17A01A9-2A4F-46e8-A55A-2B151F8ED46E},,,,,LAND/GEBIED,"Een gedeelte van de wereld met een eigen bestuur, waarvan de soevereiniteit in ieder geval door Nederland is erkend.",,,GFO BG,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-36cbdfbe-4b70-489c-9668-f42f9c1dbfaf,,36cbdfbe-4b70-489c-9668-f42f9c1dbfaf,business-object,17042024-14:45:57,
808,Provincie,"Een gedeelte van de wereld met een eigen bestuur, waarvan de soevereiniteit in ieder geval door Nederland is erkend.",Class,,{5A8F56B7-AE35-4212-B059-DAD064EDBAB8},,,,,Provincie,"Een gedeelte van de wereld met een eigen bestuur, waarvan de soevereiniteit in ieder geval door Nederland is erkend.",,,GFO BG,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-3d323476-1d44-4b8f-87bf-a6157bf888e5,,3d323476-1d44-4b8f-87bf-a6157bf888e5,business-object,17042024-14:45:57,
809,Partij,Een PARTIJ die bij de centrale voorzieningen van de BRP bekend is.,Class,,{0F175713-CEAB-4c6e-8A61-27F93C1FC777},,,,,PARTIJ,Een PARTIJ die bij de centrale voorzieningen van de BRP bekend is.,,,BRP,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-fb3651d2-9fe0-4da5-ae5b-3e07bbfa498d,,fb3651d2-9fe0-4da5-ae5b-3e07bbfa498d,business-object,17042024-14:45:57,
810,RedenVerkrijgingNationaliteit,Tabel waarin de redenen staan voor opname van de Nederlandse nationaliteit.,Class,,{61D1E99C-DF5E-48ee-8BAB-4ACA1745BC7C},,,,,REDEN VERKRIJGING NATIONALITEIT,Tabel waarin de redenen staan voor opname van de Nederlandse nationaliteit.,,,BRP,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-bf1e6259-da1b-4781-8b19-77b8b7dbe884,,bf1e6259-da1b-4781-8b19-77b8b7dbe884,business-object,17042024-14:45:57,
811,RedenVerliesNationaliteit,Tabel waarin de redenen staan voor beëindiging van de Nederlandse nationaliteit.,Class,,{7F97B43F-CCA1-4bfc-9824-9BEC8D2A70E6},,,,,REDEN VERLIES NATIONALITEIT,Tabel waarin de redenen staan voor beëindiging van de Nederlandse nationaliteit.,,,BRP,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-33943627-02e9-4022-8fd1-5b0b5b17138b,,33943627-02e9-4022-8fd1-5b0b5b17138b,business-object,17042024-14:45:57,
812,Reisdocumentsoort,Een opsomming van de modellen van de Nederlandse reisdocumenten.,Class,,{6B9EC881-1112-44bc-B114-203A793A54B1},,,,,,,,,,,,,,17042024-14:45:57,
813,SBIActiviteit,De hiërarchische indeling van economische activiteiten conform SBI (Standaard Bedrijfsindeling).,Class,,{B3F47842-F9C5-4417-BC76-05CA58D4998D},,,,,,,,,,,,,,17042024-14:45:57,
814,SoortGrootte,Een opsomming van de  soorten grootte zoals die kunnen voorkomen in een aktetekst van het Kadaster  en aanduiden op welke wijze de grootte van een perceel is vastgesteld conform de waardelijst SoortGrootte van het Kadaster,Class,,{9D7F05BF-414E-4071-9E78-FAD2AA21D40E},,,,,,,,,,,,,,17042024-14:45:57,
815,SoortWOZObject,De mogelijke codes  waarin een soort object kan worden uitgedrukt conform de uniforme soort objectcodelijst van de Waarderingskamer,Class,,{3741181A-07D0-4f62-B076-B3318266500F},,,,,,,,,,,,,,17042024-14:45:57,
816,Valutasoort,De mogelijke munteenheden waarin een geldbedrag kan worden uitgedrukt conform de waardelijst Valutasoort van het Kadaster,Class,,{DC6C8DCB-EE07-4e2b-9087-648BD0D0D473},,,,,,,,,,,,,,17042024-14:45:57,
817,Land,"Een gedeelte van de wereld met een eigen bestuur, waarvan de soevereiniteit in ieder geval door Nederland is erkend.",Class,,{4B2CCD18-9004-4253-B72E-9243F3330F02},,,,,LAND,"Een gedeelte van de wereld met een eigen bestuur, waarvan de soevereiniteit in ieder geval door Nederland is erkend.",,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-a039d1c4-86b3-4d98-a564-1690f14759cd,,a039d1c4-86b3-4d98-a564-1690f14759cd,business-object,17042024-14:45:57,
818,Nationaliteit,De hoedanigheid van tot een bepaalde natie te behoren.,Class,,{71B3BE0D-2BF9-4740-9597-A0EEC75AFE9B},,,,,NATIONALITEIT,De hoedanigheid van tot een bepaalde natie te behoren.,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-307ed7bc-827c-4151-8ea3-df45444862f8,,307ed7bc-827c-4151-8ea3-df45444862f8,business-object,17042024-14:45:57,
