id,clazz_id,descr,enumeration_id,name,name_oud,primitive,type_class_id
EAID_FAE8EDF4_8515_4ae0_8E77_3AB5C3C6270A,EAID_7F4E17A3_0EC2_4bee_B4E0_BFA26D653EB9,,,locatie,locatie,,
EAID_C0076BED_1245_45e6_99AE_11EEE2693EBB,EAID_7F4E17A3_0EC2_4bee_B4E0_BFA26D653EB9,,,locatiecode,locatiecode,,
EAID_1389FB8D_8698_4bcb_AA1F_BB876738E3CF,EAID_8A02DCF5_E568_4d45_96A2_FD4FB53F414C,,,24uurs,24uurs,,
EAID_35D9BB49_077A_4a91_BF5F_FC5FD96D791F,EAID_8A02DCF5_E568_4d45_96A2_FD4FB53F414C,,,datumtijd,datumtijd,,
EAID_0D7C478A_7063_459c_90BA_4277CB68073F,EAID_8A02DCF5_E568_4d45_96A2_FD4FB53F414C,,,illegaal,illegaal,,
EAID_6799A7BC_EE28_4791_97FC_8BE1B5793ACD,EAID_8A02DCF5_E568_4d45_96A2_FD4FB53F414C,,,meldingnummer,meldingnummer,,
EAID_D71BB500_A6BF_4018_966B_F5BBD2BD9A6D,EAID_8A02DCF5_E568_4d45_96A2_FD4FB53F414C,,,omschrijving,omschrijving,,
EAID_dst4C7705_5F76_417a_B326_E721AFB72ADB,EAID_8A02DCF5_E568_4d45_96A2_FD4FB53F414C,,,,,,
EAID_dstEEDB98_89E2_489f_853E_374200CC5BD7,EAID_8A02DCF5_E568_4d45_96A2_FD4FB53F414C,,,,,,
EAID_dst1E6990_018A_436c_9813_1F75AB62D3C7,EAID_8A02DCF5_E568_4d45_96A2_FD4FB53F414C,,,,,,
EAID_dst8CFC8D_1A0C_4356_8D5A_24D839958662,EAID_8A02DCF5_E568_4d45_96A2_FD4FB53F414C,,,,,,
EAID_dstAAF721_5ED0_4e5b_B5F7_D041D8517D00,EAID_8A02DCF5_E568_4d45_96A2_FD4FB53F414C,,,,,,
EAID_9330F941_E4BA_4af4_91C9_98CFA6388928,EAID_1638F2AF_F1E8_4360_BA47_D975F2135168,,,adresaanduiding,adresaanduiding,,
EAID_C4EA5A0B_C915_4b40_90D8_BA308653C5ED,EAID_1638F2AF_F1E8_4360_BA47_D975F2135168,,,naam,naam,,
EAID_4597B9DF_0D97_40c8_859C_F08A260C8D79,EAID_1638F2AF_F1E8_4360_BA47_D975F2135168,,,omschrijving,omschrijving,,
EAID_dst27C588_2ED1_4d02_85C1_E3560A0C898D,EAID_1638F2AF_F1E8_4360_BA47_D975F2135168,,,,,,
EAID_44829426_C0C9_45ae_B636_2C580EC777B8,EAID_9079F098_1084_4484_ACCC_6C6C07043193,,,gewichtstoename,gewichtstoename,,
EAID_9A8749EF_5B24_4c73_A9CB_6183D84303BB,EAID_9079F098_1084_4484_ACCC_6C6C07043193,,,tijdstip,tijdstip,,
EAID_dstCF5882_E7C6_47d8_BC38_F44A69FF7F31,EAID_9079F098_1084_4484_ACCC_6C6C07043193,,,,,,
EAID_dstAE0490_31AD_4cde_9104_15B00595495C,EAID_9079F098_1084_4484_ACCC_6C6C07043193,,,,,,
EAID_6B0469BD_62D1_442f_BE5A_D98F78ED6E12,EAID_F6D7A83B_30BC_44f4_91E2_74C04DCE87AE,,,adresaanduiding,adresaanduiding,,
EAID_1EA42C5B_49F8_4881_A6B4_F37E59B71AF2,EAID_F6D7A83B_30BC_44f4_91E2_74C04DCE87AE,,,pasnummer,pasnummer,,
EAID_dst14D2DC_1440_4241_9399_33073E5A1E4C,EAID_F6D7A83B_30BC_44f4_91E2_74C04DCE87AE,,,,,,
EAID_dstE1498F_CA3E_4bd2_9B38_E77E31049F0B,EAID_F6D7A83B_30BC_44f4_91E2_74C04DCE87AE,,,,,,
EAID_34ACB021_8E1E_43d5_BD29_97F4EAE95C6D,EAID_21BBA828_AAE0_4785_9E44_45C1B866C882,,,datumEinde,einddatum,,
EAID_2FC3ECC9_7676_4b83_A7A1_9795497228C4,EAID_21BBA828_AAE0_4785_9E44_45C1B866C882,,,datumStart,startdatum,,
EAID_19C286C0_5061_4afd_82B6_5DD85A09E335,EAID_21BBA828_AAE0_4785_9E44_45C1B866C882,,,titel,titel,,
EAID_dstDDA9A7_05A7_4fc6_A28F_9A131CAD0BAD,EAID_21BBA828_AAE0_4785_9E44_45C1B866C882,,,,,,
EAID_B8474925_5686_4b63_A6E5_78B72CA48A8F,EAID_E79C6C20_3D05_49fb_96ED_105B5CD0ABA5,,,bedrag,bedrag,,
EAID_BBB63AAE_87EA_40eb_8E0E_D40B850D50D0,EAID_E79C6C20_3D05_49fb_96ED_105B5CD0ABA5,,,credit,credit,,
EAID_dst95D3E7_7C41_4873_9BC8_6BE07BD58617,EAID_E79C6C20_3D05_49fb_96ED_105B5CD0ABA5,,,,,,
EAID_3D9DDD6F_848E_4c64_87A4_D49543AAD0A7,EAID_832DA9A0_0E64_4d41_8266_38418B095919,,,eindtijd,eindtijd,,
EAID_3C559529_86C7_4855_8B84_5A6CBD98F5A3,EAID_832DA9A0_0E64_4d41_8266_38418B095919,,,ritcode,ritcode,,
EAID_D0F65549_FCFD_4fab_BFAF_8C27507A3797,EAID_832DA9A0_0E64_4d41_8266_38418B095919,,,starttijd,starttijd,,
EAID_dst329A36_5B92_44c6_8A47_EE43404FD628,EAID_832DA9A0_0E64_4d41_8266_38418B095919,,,,,,
EAID_dst6888E8_12DB_4385_9F2A_EEABBBE80C6E,EAID_832DA9A0_0E64_4d41_8266_38418B095919,,,,,,
EAID_dst97BB35_77DD_4309_A8B7_D910A033AE6C,EAID_832DA9A0_0E64_4d41_8266_38418B095919,,,,,,
EAID_4F22BB61_A2F8_4b3c_B2B5_A66C6BAA2685,EAID_55A58838_3877_4e76_B5BF_26C68FAD463D,,,geometrie,geometrie,,
EAID_35A00788_DB70_4af5_99E2_D40F05F01B6C,EAID_55A58838_3877_4e76_B5BF_26C68FAD463D,,,routecode,routecode,,
EAID_995CF172_F9D9_4b5a_A0FE_6A0D0107D4E1,EAID_55A58838_3877_4e76_B5BF_26C68FAD463D,,,routesoort,routesoort,,
EAID_dstF2F523_1BA7_4b83_A62D_19A8622465F5,EAID_55A58838_3877_4e76_B5BF_26C68FAD463D,,,,,,
EAID_dst9F3E43_5B6A_460b_AD49_C26FE2DCFF78,EAID_55A58838_3877_4e76_B5BF_26C68FAD463D,,,,,,
EAID_98661CD9_B8E4_49c6_887C_DE517AE385F8,EAID_15910FE7_D323_45ff_AA7F_CE3C636CE953,,,datumtijd,datumtijd,,
EAID_0C3B0DF0_5987_4f93_B578_4A02B95FF6F7,EAID_15910FE7_D323_45ff_AA7F_CE3C636CE953,,,gewicht,gewicht,,
EAID_dst46337A_7B77_464b_AAF3_E339F6D1E39A,EAID_15910FE7_D323_45ff_AA7F_CE3C636CE953,,,,,,
EAID_dstB463D6_BCFB_414c_9FDF_C5BFCDC7BC1B,EAID_15910FE7_D323_45ff_AA7F_CE3C636CE953,,,,,,
EAID_22757D93_E464_4486_8593_576FA128B61B,EAID_9A422266_783E_4f48_9B12_F442C1B22A45,,,code,code,,
EAID_0C2B6E67_2350_49bc_A447_9B1A42645889,EAID_9A422266_783E_4f48_9B12_F442C1B22A45,,,kenteken,kenteken,,
EAID_5BD00866_24F7_4244_88BD_679A8040E205,EAID_9A422266_783E_4f48_9B12_F442C1B22A45,,,type,type,,
EAID_dst7204F9_AFF0_431a_A5C8_66A1A1736ED1,EAID_9A422266_783E_4f48_9B12_F442C1B22A45,,,,,,
EAID_59D17BF9_7FF9_4cdb_A485_D14A8E859E51,EAID_3650DB98_AC7B_46c0_A607_C54D69E38E42,,,tijdstip,tijdstip,,
EAID_85567414_601F_48ef_8659_2C4DC6D58302,EAID_3650DB98_AC7B_46c0_A607_C54D69E38E42,,,vulgraad,vulgraad,,
EAID_C723B221_4835_4676_8C6C_501FB16C95FE,EAID_3650DB98_AC7B_46c0_A607_C54D69E38E42,,,vullingGewicht,vullinggewicht,,
EAID_ac65c518_9bd4_40da_bd71_8cd68a0179fd,EAID_401EC4C0_809B_48F0_9646_0F646A8F1AE,,,aansluitpunt,Aansluitpunt,,
EAID_604bddec_c479_401d_89b7_b46f7973830b,EAID_401EC4C0_809B_48F0_9646_0F646A8F1AE,,,risicogebied,Risicogebied,,
EAID_41c9f0e4_9740_4e55_b4f0_d9c8df03e3f3,EAID_401EC4C0_809B_48F0_9646_0F646A8F1AE,,,type,Type,,
EAID_63f668c3_714c_4447_92cb_c56ddb64dbaf,EAID_58EF1415_6ACB_412B_9C3E_E390BB2AE3B,,,type,Type,,
EAID_6814d67c_68de_465a_aca7_2512f6b2632c,EAID_58EF1415_6ACB_412B_9C3E_E390BB2AE3B,,,typePlus,TypePlus,,
EAID_0b16b37a_bb6f_46f9_85ca_86bbde4b128b,EAID_6B54FE2F_9897_47DA_863C_5A931E89B2D,,,breedte,Breedte,,
EAID_ab7fdcfa_4bd4_48e1_9068_87715a0596b1,EAID_6B54FE2F_9897_47DA_863C_5A931E89B2D,,,diameter,Diameter,,
EAID_363aae6a_fa8a_4e2e_bbee_1ee6702e5776,EAID_6B54FE2F_9897_47DA_863C_5A931E89B2D,,,gewichtLeeg,GewichtLeeg,,
EAID_0d9810e1_b446_40c9_8193_f4e4b73881f5,EAID_6B54FE2F_9897_47DA_863C_5A931E89B2D,,,gewichtVol,GewichtVol,,
EAID_9f663a5d_774d_4189_b632_8542bb1aac00,EAID_6B54FE2F_9897_47DA_863C_5A931E89B2D,,,hoogte,Hoogte,,
EAID_242323af_a5ca_4b24_b5a8_418dad8dc44c,EAID_6B54FE2F_9897_47DA_863C_5A931E89B2D,,,inhoud,Inhoud,,
EAID_f6c76eee_293d_4a55_8170_f5f4418ac863,EAID_6B54FE2F_9897_47DA_863C_5A931E89B2D,,,jaarOnderhoudUitgevoerd,JaarUitgevoerdOnderhoud,,
EAID_280147e1_b0ae_420d_8006_a1224641941f,EAID_6B54FE2F_9897_47DA_863C_5A931E89B2D,,,kwaliteitsniveauActueel,KwaliteitsniveauActueel,,
EAID_c433c6ae_46f2_4e9c_8afb_d157ee04a68f,EAID_6B54FE2F_9897_47DA_863C_5A931E89B2D,,,kwaliteitsniveauGewenst,KwaliteitsniveauGewenst,,
EAID_8a42e4d3_330d_4b6e_bbee_6b28a158ce5c,EAID_6B54FE2F_9897_47DA_863C_5A931E89B2D,,,lengte,Lengte,,
EAID_bd88821f_6d94_4728_91c5_fb38503370c7,EAID_6B54FE2F_9897_47DA_863C_5A931E89B2D,,,materiaal,Materiaal,,
EAID_0676f497_0ba7_418e_88c1_feb17a7b5aba,EAID_6B54FE2F_9897_47DA_863C_5A931E89B2D,,,verplaatsbaar,Verplaatsbaar,,
EAID_1404c509_a223_4b7a_b0eb_2d22951df710,EAID_6B54FE2F_9897_47DA_863C_5A931E89B2D,,,vorm,Vorm,,
EAID_525e4d32_7bda_41ab_b84b_36f52240ffec,EAID_83F95133_4D59_4B1F_B5DD_6055DA2C007,,,type,Type,,
EAID_7ed9f8e3_84fc_4d50_a742_4af1bc2f1023,EAID_83F95133_4D59_4B1F_B5DD_6055DA2C007,,,typePlus,TypePlus,,
EAID_4986551d_7070_4c9a_bbe4_0954b158cc6e,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,aangemaaktDoor,AangemaaktDoor,,
EAID_a157de7f_7343_4076_b057_25ed47fd8db7,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,beginGarantieperiode,BeginGarantieperiode,,
EAID_36545a0e_121b_448e_837b_05f61f1dac6d,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,beheergebied,Beheergebied,,
EAID_1d39ac16_c05d_4f31_bf95_548edd29ed45,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,beheerobjectBeheervak,BeheerobjectBeheervak,,
EAID_913d2973_73e1_4757_b93e_f0a33c4d8a54,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,beheerobjectGebruiksfunctie,BeheerobjectGebruiksfunctie,,
EAID_4fbb1c59_773c_41d0_b199_74ce75366f62,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,beheerobjectMemo,BeheerobjectMemo,,
EAID_9049d645_84db_46cf_a6fd_d57c69951501,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,beschermdeFloraEnFauna,BeschermdeFloraEnFauna,,
EAID_662c3fd2_a39a_4299_ad80_35c939a0f297,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,buurt,Buurt,,
EAID_9d5682fe_a740_4d0a_8737_f99510e73115,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,conversieID,ConversieID,,
EAID_e2392701_d5b4_4dcf_8658_4a15914c1e1a,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,eindeGarantieperiode,EindeGarantieperiode,,
EAID_b7c90c21_7959_40d9_872b_6dad3aec8127,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,gebiedstype,Gebiedstype,,
EAID_342b602c_c6ce_4eab_8c04_be09449e8a7e,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,gemeente,Gemeente,,
EAID_2f67459a_c613_48c5_b4fc_c994ff8d3548,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,geometrie,Geometrie,,
EAID_c6ad4c60_02bf_437f_94a6_b69e6f8e00bd,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,gewijzigdDoor,GewijzigdDoor,,
EAID_7dfd68a6_e9e1_49e8_8157_3559ede9887b,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,grondsoort,Grondsoort,,
EAID_0872e7e9_bebb_43a5_8f23_65ac8e3c78e2,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,grondsoortPlus,GrondsoortPlus,,
EAID_5180b552_4e65_4fdc_b241_471012fc9f16,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,identificatieIMBOR,IMBOR-identificatie,,
EAID_66ef0f9a_63e6_45b4_b39e_9f6d7131804c,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,identificatieIMGeo,IMGeo-identificatie,,
EAID_8474d991_1f44_4553_97d2_df94d905564d,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,jaarVanAanleg,JaarVanAanleg,,
EAID_2b955408_7a35_4a23_9415_7f7cd81708d4,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,datumPublicatieLV,LV-publicatiedatum,,
EAID_0022671b_28bb_483e_b795_208f21d305b4,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,datumMutatie,Mutatiedatum,,
EAID_d060d9c6_5f5d_44bd_b256_0bf7c54a5f0f,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,objectBeginTijd,objectBeginTijd,,
EAID_7ed103f5_4a8a_4b27_b992_f94277116a13,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,objectEindtijd,objectEindTijd,,
EAID_7c94218f_89af_4558_aa0c_1ddd7974ddc6,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,onderhoudsplichtige,Onderhoudsplichtige,,
EAID_b46981a3_4802_480d_bbde_08552f289d9e,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,openbareRuimte,OpenbareRuimte,,
EAID_5921c9d2_f834_44d6_b150_71054df35455,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,datumOplevering,Opleverdatum,,
EAID_f3b39102_1884_447d_977b_29ed0bee321d,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,postcode,Postcode,,
EAID_faace423_02f7_45a7_9e15_8d7d47599077,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,relatieveHoogteligging,relatieveHoogteligging,,
EAID_e01153ca_aad8_4bf6_9e9d_dee8b6597637,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,stadsdeel,Stadsdeel,,
EAID_01fa347b_7cb8_4f84_88fa_bc289187b160,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,status,Status,,
EAID_f7908537_267b_4af3_bab5_5474cbd22047,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,theoretischEindejaar,TheoretischEindjaar,,
EAID_93476453_e1ec_499f_af00_f16d9c308cd3,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,tijdstipRegistratie,TijdstipRegistratie,,
EAID_ef5708fb_d86b_4223_84d3_5e0346e279ba,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,typeBeheerder,TypeBeheerder,,
EAID_70fabccb_5b2b_4dad_93a0_9e9882b6b37b,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,typeBeheerderPlus,TypeBeheerderPlus,,
EAID_25ea7bd0_ffbd_4cf8_8abb_810599d99643,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,typeEigenaar,TypeEigenaar,,
EAID_998821f1_48a1_4e1b_b1a1_24c3301dd7b4,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,typeEigenaarPlus,TypeEigenaarPlus,,
EAID_0839d438_b285_4a06_b69d_ca1476b566f9,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,typeLigging,TypeLigging,,
EAID_e62ee4b7_b58c_45aa_88e2_8d2964141c2c,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,datumVerwijdering,Verwijderdatum,,
EAID_5a41b07f_2d0c_4457_8f05_12f57a37b696,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,waterschap,Waterschap,,
EAID_ed77ee65_88fe_4c7c_93c2_3bc64039d298,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,wijk,Wijk,,
EAID_525ec572_c8ab_4b18_805d_b60344ca37d2,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,woonplaats,Woonplaats,,
EAID_e579d633_b325_4861_900b_e730ffd7f19f,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,zettingsgevoeligheid,Zettingsgevoeligheid,,
EAID_8a36fdb3_e75c_4b53_9b96_84ed60601895,EAID_E060DC30_E4F2_4794_A16E_7207032E250,,,zettingsgevoeligheidPlus,ZettingsgevoeligheidPlus,,
EAID_d1542ef4_b09f_43b1_ab41_6ca265e721ec,EAID_A1EE11DF_4EEA_409A_8E43_F108DC0BF96,,,rioleringsgebied,Rioleringsgebied,,
EAID_0158d507_d95f_4021_b1cf_dac0d28f44fd,EAID_55C683B9_3F66_4E21_B0C1_66E664837CA,,,bergendVermogen,BergendVermogen,,
EAID_4f9bf332_68e9_4f44_896c_8165ea257956,EAID_55C683B9_3F66_4E21_B0C1_66E664837CA,,,pompLedigingsVoorziening,PompLedigingsvoorziening,,
EAID_c867598b_d75a_414c_a5f7_07764c5f1468,EAID_55C683B9_3F66_4E21_B0C1_66E664837CA,,,pompSpoelVoorziening,PompSpoelvoorziening,,
EAID_16a2acda_c89e_44e1_9114_f1626f7d97e7,EAID_55C683B9_3F66_4E21_B0C1_66E664837CA,,,spoelleiding,Spoelleiding,,
EAID_f51cf90a_69fb_46c9_9aa7_206966456c24,EAID_55C683B9_3F66_4E21_B0C1_66E664837CA,,,vorm,Vorm,,
EAID_ef5b7779_2adc_4fc3_83f0_64c2de06e4e7,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,beleidsstatus,Beleidsstatus,,
EAID_176d20bb_fa49_406b_b0fe_1709e98d5fb0,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,beoogdeOmlooptijd,BeoogdeOmlooptijd,,
EAID_0dbc2efa_e359_4f1e_92e5_7a05e37e06a7,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,boombeeld,Boombeeld,,
EAID_8a5c3a5a_3329_4452_a8ce_82f68b3a5426,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,boombeschermer,Boombeschermer,,
EAID_eee08f22_2ae9_4a0e_a3a2_090343eaa427,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,boomgroep,Boomgroep,,
EAID_8a3a8f18_1280_41e2_b4b0_61c31360edb7,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,boomhoogteActueel,BoomhoogteActueel,,
EAID_f633523b_c77e_4f73_a557_4098416bc9f4,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,boomhoogteklasseActueel,BoomhoogteklasseActueel,,
EAID_21adb43b_965d_4022_a26d_49e4fec7c50d,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,boomhoogteklasseEindebeeld,BoomhoogteklasseEindbeeld,,
EAID_59907432_4635_4d28_8516_71dcb68b9979,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,boomspiegel,Boomspiegel,,
EAID_1b498cdd_7c24_469c_a98a_c0c8719be63f,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,boomTypeBeschermingsstatusPlus,BoomTypeBeschermingsstatusPlus,,
EAID_168fec3b_d769_4253_af43_397d8c4abc1d,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,veiligheidsklasseBoom,Boomveiligheidsklasse,,
EAID_a8a7403f_313a_41f0_948b_2eac2bcade0a,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,boomvoorziening,Boomvoorziening,,
EAID_d9796553_e81f_4a5f_8c0b_c6a2f8722ac4,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,controlefrequentie,Controlefrequentie,,
EAID_8287f6b8_5ea4_465a_b061_f8c6d0a02ee8,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,feestverlichting,Feestverlichting,,
EAID_9bcecb2e_1642_4917_98c5_967d22e8e580,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,groeifase,Groeifase,,
EAID_abd06b4a_f43a_4fbd_be14_75776750b082,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,groeiplaatsinrichting,Groeiplaatsinrichting,,
EAID_82ea7e44_9a3d_4fbd_8207_5e3b83a44083,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,herplantplicht,Herplantplicht,,
EAID_7bb0515d_e41d_4bc5_8111_64e28958a2ee,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,kiemjaar,Kiemjaar,,
EAID_26dedeff_8ecb_4dc4_8e05_3e31baf43f61,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,kroondiameterklasseActueel,KroondiameterklasseActueel,,
EAID_b8d80d7c_63d8_43ea_a02f_fa0a2b1a9fcb,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,kroondiameterklasseEindebeeld,KroondiameterklasseEindbeeld,,
EAID_a3c64a15_f574_43df_bb58_874d09a4c1b3,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,kroonvolume,Kroonvolume,,
EAID_ab1f01f0_7e68_40ec_b76d_e97670d7e743,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,leeftijd,Leeftijd,,
EAID_58fc17c9_f7f9_40a9_95b8_670e9fb5c758,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,meerstammig,Meerstammig,,
EAID_a2520abb_f496_4c18_a434_7ee5ed09bb33,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,monetaireBoomwaarde,MonetaireBoomwaarde,,
EAID_7d9a767a_07f0_4d8f_a28a_9a28e044238c,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,snoeifase,Snoeifase,,
EAID_308325e5_b68f_471c_926f_27df8a22713b,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,stamdiameter,Stamdiameter,,
EAID_57b975f0_744a_4561_aaf7_04b70f9b0db2,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,stamdiameterklasse,Stamdiameterklasse,,
EAID_efbdc47c_4006_4ca0_af87_bda32cfc1003,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,takvrijeRuimteTotGebouw,TakvrijeRuimteTotGebouw,,
EAID_0f855bcc_f9f4_48d4_b750_5a094aa53f12,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,takvrijeStam,TakvrijeStam,,
EAID_07d3a4e4_7288_4cff_bd0a_e25f0f8f1d64,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,takvrijeZonePrimair,TakvrijeZonePrimair,,
EAID_1317a9c0_38cd_4b14_af05_e8068872521e,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,takvrijeZoneSecundair,TakvrijeZoneSecundair,,
EAID_3f3aeae1_f3ef_4dd7_9c37_6aa8f39b5cd3,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,transponder,Transponder,,
EAID_85448a98_e269_412c_9bf9_8ea0f3832776,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,type,Type,,
EAID_72c73948_2a85_4fd3_9ce2_07f80805dcfa,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,typeBeschermingsstatus,TypeBeschermingsstatus,,
EAID_6ba58c29_15fd_4e34_821c_7ef0ae4b1081,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,typeOmgevingsrisicoklasse,TypeOmgevingsrisicoklasse,,
EAID_02b9ca76_f4a7_41d8_981e_ab59bbb8449c,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,typePlus,TypePlus,,
EAID_d9ed9275_d8a3_4a31_bedf_c286f287456d,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,typeVermeerderingsvorm,TypeVermeerderingsvorm,,
EAID_6e18f59b_5afe_4c29_b0d6_0613aa3f6692,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,verplant,Verplant,,
EAID_e019b00a_bbb9_42fa_abb7_ec5cb89e6659,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,verplantbaar,Verplantbaar,,
EAID_3b85a283_4273_4a48_a0f7_ee26585abdcf,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,vrijeDoorrijhoogte,VrijeDoorrijhoogte,,
EAID_bb65656d_6db5_4179_961b_bbe4bb42dc57,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,vrijeDoorrijhoogtePrimair,VrijeDoorrijhoogtePrimair,,
EAID_331ab6e5_17ee_4f6b_9bcc_0247cf6868ab,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,vrijeDoorrijhoogteSecundair,VrijeDoorrijhoogteSecundair,,
EAID_7a7f8186_5bb5_45d2_8f8c_bb30bfdf6a6a,EAID_83A942F7_5291_42F0_AFB1_9A57D0FB2F1,,,vrijeTakval,VrijeTakval,,
EAID_6124c67a_2fe9_4296_a117_248f261a8ffe,EAID_40BD01ED_180A_4644_AB10_4C94C891A45,,,breedte,Breedte,,
EAID_317db68f_efbc_4db9_8758_fa0216637b42,EAID_40BD01ED_180A_4644_AB10_4C94C891A45,,,diameter,Diameter,,
EAID_9d646dc2_28a8_449f_a9e1_5b149b9ca717,EAID_40BD01ED_180A_4644_AB10_4C94C891A45,,,drager,Drager,,
EAID_eec95a95_f6ec_49ea_a154_78e0aa426c6e,EAID_40BD01ED_180A_4644_AB10_4C94C891A45,,,hoogte,Hoogte,,
EAID_91ca2260_f8c7_42ee_9131_6714069f5683,EAID_40BD01ED_180A_4644_AB10_4C94C891A45,,,jaarOnderhoudUitgevoerd,JaarUitgevoerdOnderhoud,,
EAID_5dda392c_2ece_4c64_87a9_2dd5200db7b7,EAID_40BD01ED_180A_4644_AB10_4C94C891A45,,,lengte,Lengte,,
EAID_ae956014_5367_4f3b_ab95_6371a73e61c4,EAID_40BD01ED_180A_4644_AB10_4C94C891A45,,,leverancier,Leverancier,,
